question,reference_answer,generated_answer,bleu1,rougeL
Name the factors required for selenoprotein synthesis in eukaryotes,"eFSec, SBP2, SECp43, PSTK, Sec synthase (Sec S, SLA/LP), SPS2 (SelD), tRNASec, SECIS element, (L30), SPS1","The's Triad is the,nia, andbl, and othergentulitis..",0.05351059911881361,0.07692307692307691
"Which two antibodies directed towards the CGRP ligand, were approved by the FDA in September 2018.","Two antibodies, fremanezumab and galcanezumab, directed towards the CGRP ligand, were approved by the FDA in September 2018.","The's Triad is the,nia, andbl, and othergentulitis..",0.1924692001386808,0.14814814814814814
What year was the first successful human heart transplant performed?,"The first human heart transplant in 1967 was performed using a deceased donor heart,",The first successful heart transplant performed the was performed in a single donor.. which,0.6,0.5714285714285714
What is Bayesian haplotyping used for?,"Bayesian haplotype inference is used for phylogenetic analysis, specifcially multiple linked single-nucleotide polymorphisms and analysis of chromosome copy number and deletions.",In first successful heart transplant performed the was performed in a single donor.. which,0.0,0.05555555555555555
Which is the histone residue methylated by MLL1?,Histone H3 at lysine 4 (H3K4),Bayesian haplotyp is is a for theetic analysis of whichulatingical for- hapl-strucleotide polymorphisms ( to of the pairs number variants sequenceions. Bay,0.043478260869565216,0.0
Was modafinil tested for schizophrenia treatment?,"Yes. Modafinil has been shown to improve attention, memory, executive function and antipsychotic-induced parkinsonism in  patients with schizophrenia. However, some authors have failed to demonstrate beneficial action of modafinil for schizophrenia.","Bayesian haplotyp is is a for theetic analysis of whichulatingical to- hapl-strucleotide polymorphisms, to of the pairs number variants sequenceions. Bay",0.11827392391481274,0.1111111111111111
Elaborate on the association between Genomic Regulatory Blocks (GRBs) and target genes,"Genomic regulatory blocks (GRBs) are chromosomal regions spanned by highly conserved non-coding elements (HCNEs), most of which serve as regulatory inputs of one target gene in the region. The target genes are most often transcription factors involved in embryonic development and differentiation. GRBs often contain extensive gene deserts, as well as additional 'bystander' genes intertwined with HCNEs but whose expression and function are unrelated to those of the target gene. GRB target genes have properties that set them apart from their bystanders as well as other genes in the genome: longer CpG islands, a higher number and wider spacing of alternative transcription start sites, and a distinct composition of transcription factor binding sites in their core/proximal promoters. Target gene expression correlates with the acetylation state of HCNEs in the region.","Genomic Regulatory blocks (GRBs) are aomal blocks thatanned by a conserved genes-coding RN (ncss) which notably which are as target blocks for target or gene. the genome of G gene are located commonly expressedally, in the development, are.Bs are have a genomic-, which well as a regulatoryc-er' genes. with theNEs. are expression is expression are not. the of the target gene.Bs are genes are been that are them apart from other target, well as from target. the genome. they-NEN-, longer higher C of a range of the targets factors sites, and a higher set of the factors promoters sites. the respective regionsinterteimal regions. genes binding is with the expressionylation of of theNEs, the genome of",0.5021334231866826,0.373015873015873
Can aspirin be used in cancer prevention?,"Long-term aspirin use was associated with a modest but significantly reduced risk for overall cancer, especially gastrointestinal tract tumors. Regular aspirin use may prevent a substantial proportion of colorectal cancers and complement the benefits of screening.","Genomic Regulatory blocks (GRBs) are aomal blocks thatanned by a conserved genes-coding genes ofncss) which notably which are as target blocks for the or gene. the genome of G gene are also commonly expressedal, in the development, are,Bs are have a genomic expression, which well as a regulatorycpasser' genes, with theNEs. not expression is expression are not to the of the target gene.Bs- genes are been that are the apart from other target, well as from target. the region. they-NEN-, longer higher C of a range of C targets factors sites, and a higher set of the factors promoters sites. the respective regionsclimal regions. genes binding is with the expressionylation of of theNEs, the genome of",0.08088235294117649,0.08917197452229299
Which features are evaluated with the CRAFFT screening test?,"The CRAFFT (Car, Relax, Alone, Forget, Friends, Trouble) was developed as a brief screening instrument for adolescents to measure Alcohol and other substance use disorders.","Yes-term aspirin use is shown with a reduced reduction promising increased risk of cancer cancer rec and in cancer cancer. aspirin use was be cancer significant increase of cancerorectal cancer, may the treatment of aspirin for",0.1842105263157895,0.0967741935483871
Simpson grading is used to describe resection of which brain tumor?,The Simpson grading system was used to assess the extent of surgical resection of meningioma.,"Yes-term aspirin use is demonstrated with a reduced reduction promising increased risk of cancer cancer rec and in cancer cancers. aspirin use was be cancer significant increase of theorectal cancer, may the treatment of aspirin for",0.13157894736842102,0.11538461538461539
Can whole genome sequencing be used for diagnosis of mitochondrial disease?,"Yes. Whole genome sequencing is a useful diagnostic test in patients with suspected mitochondrial disorders, yielding a diagnosis in a further 31% after exclusion of common causes. Most diagnoses were non-mitochondrial disorders and included developmental disorders with intellectual disability, epileptic encephalopathies, other metabolic disorders, cardiomyopathies, and leukodystrophies. These would have been missed if a targeted approach was taken, and some have specific treatments.","Yes, Whole genome sequencing ( a method tool tool for the with mitochondrial mitochondrial disease. such a comprehensive of the single manner% of the of the mutations. of are based-cochondrial,, the a delays. a disability, intellectualptic seizurescephalopathyies, and disorders disorders, andiomyopathyies, and otherukaodystroosisies. findings be been the by the whole genome was used. as the cases been criteria for",0.3917434699496404,0.2439024390243902
Which interleukins are inhibited by Dupilumab?,"Dupilumab, a fully human monoclonal antibody that blocks interleukin-4 and interleukin-13, has shown efficacy in patients with asthma and elevated eosinophil levels.","Yes, Whole genome sequencing ( a new method tool for the with mitochondrial mitochondrial disease. such a comprehensive of the single manner days of the of the genetic. of are in-cochondrial,, were the disorders. a disability, intellectualptic seizurescephalopathyies, and disorders disorders, andiomyopathyies, and otherukaocytestroosisies. findings be been the by the single treatment was not. as the cases suggested recommendations for",0.09722222222222224,0.07142857142857144
How is yellow fever virus transmitted?,"Yellow fever virus is transmitted by mosquitoes and is restricted to Africa, Central and South America and the Caribbean. 
Yellow fever virus is a flavivirus, and there is only one antigenic type. It was taken to the Americas by the early slave traders, and nowadays reported in Africa, America, Asia and Europe. Yellow fever virus is transmitted by two different cycles: 
-from human to human by the mosquito Aedes aegypti; which is well-adapted to breeding around human habitations; the infection can be maintained in this way as ‘urban’ yellow fever.
-from infected monkeys to humans by mosquitoes such as Haemagogus. This is ‘jungle’ yellow fever and is seen in Africa and South America.

Yellow fever is not transmitted directly from human to human by day-to-day contact, but transmission from ill patients to healthcare workers has been reported, notably after needlestick injury.","Dupilumab is a mon human interoclonal antibody, inhibits interleukin-1 ( interleukin-6, is been promising in the with multiple. ps riskukinophilicicity.",0.0014587745317335972,0.06060606060606061
Which is the main target of the anti-arrhythmic activity of flecainide?,Flecainide is a class 1c antiarrhythmic that acts by blocking sodium channels and is used mainly in the treatment of supraventricular arrhythmias.,"Dupilumab is a mon human interoclonal antibody, inhibits theleukin-1 ( interleukin-6, is been promising in the with Gau. other riskukinophilicicity.",0.25,0.23255813953488372
Which protein is associated with hyperemesis gravidarum during pregrancy?,Human chorionic gonadotropin (hCG) is associated with hyperemesis gravidarum during pregrancy.,H hypeaperionic growthadotropin (HG) is a with hyperemesis gravidarum during pregrancy.,0.6428571428571429,0.5454545454545454
Is calcium overload involved in the development of diabetic cardiomyopathy?,Yes.,H hypeaperionic growthadotropin (HG) is a with hyperemesis gravidarum during pregrancy.,0.07142857142857141,0.0
What is the function of the YY1 transcriptional regulator?,"The ubiquitous transcription factor Yin Yang 1 (YY1) is known to have a fundamental role in normal biologic processes such as embryogenesis, differentiation, replication, and cellular proliferation. YY1 is a transcription factor that can activate or repress transcription of a variety of genes and is involved in several developmental processes. YY1 overexpression and/or activation is associated with unchecked cellular proliferation, resistance to apoptotic stimuli, tumorigenesis and metastatic potential. YY1, in addition to its regulatory roles in normal biologic processes, may possess the potential to act as an initiator of tumorigenesis and may thus serve as both a diagnostic and prognostic tumor marker; furthermore, it may provide an effective target for antitumor chemotherapy and/or immunotherapy.","Yes, Ca",1.9165074214311865e-19,0.0
Which are the major transcription factors regulating glycolysis in mammals?,"The main positive transcriptional regulator of Glycolysis in mammals is HIF1-alpha (Hypoxia Inducible Factor 1a). HIF1-alpha is upregulated by the oncogenes c-Myc and Src, which therefore also positively regulate glycolysis. Several reports have linked HIF-1α induction with STAT3 activation. SIRT6 appears to function as a corepressor of the transcription factor Hif1alpha. NF-κB also stimulates glycolysis through the inhibition of PDK4 expression. Loss of the widely expressed transcription factor Oct1 induces a coordinated metabolic shift: mitochondrial activity and amino acid oxidation are increased, while glucose metabolism is reduced. HNF4alpha is critical for regulating glucose transport and glycolysis and in doing so is crucial for maintaining glucose homeostasis.","Yes, Ca",7.497623111837758e-18,0.0
What is the use of pegcetacoplan?,Pegcetacoplan is promising for paroxysmal nocturnal haemoglobinuria and Geographic Atrophy.,Peecgcetacoplan is a for thealogysmal cellcturnal sleepemat- ( ha noaxphy.,0.2727272727272727,0.2105263157894737
Tumors of which three organs are classically associated with the multiple endocrine neoplasia type 1 syndrome?,"Multiple endocrine neoplasia type 1 syndrome is an inherited cancer syndrome defined by occurrence of multiple neuro-endocrine tumors and is classically associated with the combined occurrence of two or more tumors involving parathyroid gland, pancreas and pituitary gland. Other tumors, including but not limited to adrenal cortical tumor, carcinoid tumors lipoma, leiomyoma, duodenal gastrinoma, hepatic focal nodular hyperplasia, and renal angiomyolipoma, angiofibroma, colagenoma, thyroid tumor and meningioma, may also be present.",Peecgcetacoplan is a for theoxysmal andcturnal sleepematuria ( ha noaxphy.,0.0002385070403934775,0.024691358024691357
Which enzyme is inhibited by Orteronel?,"Orteronel inhibits the 17,20 lyase activity of the enzyme CYP17A1, which is important for androgen synthesis in the testes, adrenal glands and prostate cancer cells. Orteronel is used for treatment for castration-resistant prostate cancer.","Multiple endocrine neoplasia type 1 ( ( characterized autos disorder of characterized by the of multiple enddegintestinalocrine tumors, the causedically associated with the multiple end of the end more end: theathyroidism, thereas, thyroiduitary gland. tumors of such the not limited to theal gland and, areoma duct,os, andukomaocytes, andodenumal carcinric,, andatic tumor tumorules carcintroasia, and my carciniotomyomaomaid. areiedacialrom, andoreoma, and,, renalingitisoma. are be be class in",0.11904761904761905,0.09999999999999999
Which are the main functions of G3BP1 and G3BP2 proteins?,"The main functions of G3BP1 and/or G3BP2 include translation of interferon stimulated mRNAs during dengue virus infection, initiation of assembly of stress granules, regulation of PMP22 mRNA which was found to affect cell proliferation in breast cancer cells, participation in several signaling pathways involved in growth, differentiation and apoptosis in human tumor cells after overexpression, limit viral replication events during Sindbis virus (SINV) infection, and modulation of p53 and MDM2 activity.","Multiple endocrine neoplasia type 1 syndrome ( characterized autos disorder of characterized by the of multiple enddegintestinalocrine ne, the characterizedically associated with the multiple end of multiple end more end: theathyroidism, thereas, theuitary gland. tumors of such the not limited to theal gland and, areoma duct,os, andukomaocytes, andodenumal tumorric,, andatic tumor tumorules tumortroasia, and my celliotomyomaomaid. areiedacialrom, andoreoma, and,, myingitisoma. are be be associated in",0.21428571428571425,0.13138686131386862
What molecule is targeted by Avelumab?,Avelumab is a monoclonal antibody that binds programmed death-ligand 1 (PD-L1).,Avelumab is a monoclonal antibody targeting targets to cell-defand to (D111),0.49859442696124706,0.4
List 3 human diseases caused by  viruses in the family Paramyxoviridae.,"Measles, mumps and encephalitis are diseases caused by viruses in the family Paramyxoviridae.",Avelumab is a monoclonal antibody targeting is to cell-defand to (D-11),0.0,0.0
List the deadliest viruses in the world.,"The filoviruses, Ebola virus (EBOV) and Marburg virus (MARV), are among the deadliest viruses that cause disease in humans, with reported case fatality rates of up to 90% in some outbreaks.
WHO ranks HIV as one of the deadliest diseases.
Influenza virus","Parasles, chumps, othercephalitis are the caused by viruses in the family Paramyxoviridae.",0.04526254878400928,0.18518518518518517
Is MAGE-A3 immunotherapeutic effective for non-small-cell lung cancer?,"No. In a randomized, double-blind, placebo-controlled, phase 3 trial (MAGE-A3-positive non-small-cell lung cancer; MAGRIT), adjuvant treatment with the MAGE-A3 immunotherapeutic did not increase disease-free survival compared with placebo in patients with MAGE-A3-positive surgically resected non-small-cell lung cancer. Based on these results, further development of the MAGE-A3 immunotherapeutic for use in non-small-cell lung cancer has been stopped.","Parasles, umps, othercephalitis are the caused by  in the family Paramyxoviridae. ",0.009725420550925895,0.07317073170731707
How does Rif1 regulate DNA replication?,"Rif1 (Rap1-interacting-factor-1), originally identified as a telomere-binding factor in yeast, is a critical determinant of the replication timing programme in human cells. Rif1 tightly binds to nuclear-insoluble structures at late-M-to-early-G1 and regulates chromatin-loop sizes. Furthermore, Rif1 colocalizes specifically with the mid-S replication foci. Thus, Rif1 establishes the mid-S replication domains that are restrained from being activated at early-S-phase. Overall, Rif1 plays crucial roles in determining the replication timing domain structures in human cells through regulating higher-order chromatin architecture. This function of Rif1 depends on its interaction with PP1 phosphatases and the PP1/Rif1 interaction is downregulated by the phosphorylation of Rif1, most likely by CDK/DDK.","Rif1 regulatesRid)Racting RNAR)1) a a as a transcriptionomerre-binding protein, the, is a key regulatorant of DNA replication of of of yeast DNA.if1 is regulates to the DNAbindingensitiveuble DNA and the transcriptiontransoleDNA-m-M- and early theatin-binding replication at, Rif1 bindsatesizes to to the nuclear-G- domainoci,, Rif1 is a binding-S replication sequence of are required by the activated by early GG-G by, Rif1 is a roles in the the replication timing of of of yeast cells. its the-S DNAatin-. is is Rif1 is on the role with the- andoryase and the expression1 phosphPif1 phosph. mediatedregulated in the Ratlation of PPif1 phosph which notably due the11RK/",0.43213988395842473,0.2905982905982907
What is the primary indication of tocilizumab?,Tocilizumab is considered first-line treatment for rheumatoid arthritis.,"Rif1 regulatesRid)Racting proteinR)1) a a as a transcriptionomerre-binding protein, the, is a key regulatorant of DNA regulation of of of yeast DNA.if1 is regulates to the DNAbindingensitiveuble nuclear, the transcriptiontransolephase-m-M- and early theatin-binding co at, Rif1 bindsatesizes to to the nuclear-M- regionission of, Rif1 is a co-SCC time of are required by the activated by early GG-G by, Rif1 is a roles in the the replication timing of of of the cells. its the-S telatin- and role is Rif1 is on the interaction with theF andoryase, PP interaction1 phosphPif2 phosph with mediatedregulated by the presenceatlation of PPif1 phosph which notably by the11CDK/",0.017391304347826087,0.016393442622950817
What is the mechanism of action of ozanimod?,"Ozanimod is a specific and potent small molecule modulator of the sphingosine 1-phosphate receptor 1 (S1PR1) and receptor 5 (S1PR5), which has shown therapeutic benefit in clinical trials of relapsing multiple sclerosis and ulcerative colitis.",Tocilcilizumab is a a-line mon for theheumatoid arthritis.,0.009521833594850124,0.08888888888888888
Which molecule is targeted by Asciminib?,Asciminib is an orally administered allosteric inhibitor of the BCR-ABL tyrosine kinase.,"Tocilcilizumab is a to-line, for theheumatoid arthritis.",0.14248453076221212,0.09523809523809525
Why are insulators necessary in gene therapy vectors?,a) They inhibit oncogene activation upon vector integration and b) They maximize the probability of vector expression upon integration in heterochromatinic regions,Ins) ins are thecogene expression and activation insertion. b) the inhibit the number of gene insertion and insertion with theozygromatin- regions.,0.4,0.23255813953488372
Which is the most important prognosis sub-classification in Chronic Lymphocytic Leukemia?,"The mutational status of the immunoglobulin heavy variable (IGHV) genes, defines two subsets: mutated and unmutated CLL. Unmutated CLL patients show a shorter progression-free and overall survival than mutated CLL patients.",Ins) ins are thecogene ins and the insertion. b) they are the potential of gene insertion and insertion with theozygromatin- regions.,0.17325934970571946,0.11320754716981132
Describe genomiser,"Genomiser is an analysis framework that is able not only to score the relevance of variation in the non-coding genome, but also to associate regulatory variants to specific Mendelian diseases. Genomiser scores variants through either existing methods such as CADD or a bespoke machine learning method and combines these with allele frequency, regulatory sequences, chromosomal topological domains, and phenotypic relevance to discover variants associated to specific Mendelian disorders. Genomiser is able to identify causal regulatory variants as the top candidate in 77% of simulated whole genomes, allowing effective detection and discovery of regulatory variants in Mendelian disease.",The mostagen prog of the humanosobulin-- (H)) is is which the subets of the and nonolational.LLsmutated HLLs are a higher prog andfree survival stable survival of the CLL patients.,0.03892524330617328,0.125
Is there an association between bruxism and reflux,There is an association between bruxism and reflux.,The mostagen prog of the humanodobulin-- (H)) is is which the subets of the and mutatedolated.LLsmutated HLL is are a higher prog-free survival stable prog rate those CLL patients.,0.08823529411764706,0.10256410256410256
Are there any clinical trials of the effect of evening primrose oil on postmenopausal symptoms ?,Yes,"Yes,",0.5,1.0
Which is the treatment strategy followed in spinocerebellar ataxia type 3 for CAG removal?,The novel treatment strategy proposed for treatment of Spinocerebellar ataxia type 3 is the removal of the toxic polyglutamine repeat from the ataxin-3 protein through antisense oligonucleotide-mediated exon skipping while maintaining important wild type functions of the protein.,"Yes,",0.0,0.0
Which viruses are best known to cause myocarditis?,"The most frequent viruses causing myocarditis are Enterovirus, Adenovirus and Coxsackie B viruses.",The treatment treatment strategy is for sp of spinocerebellar ataxia type 3 is C removal of C C Csacutamine ( ( the Caxia.containing ( ( theense andonucleotide-1 removalonation. the the structural- C. the at.,0.05555555555555554,0.044444444444444446
Describe RIblast,"LncRNAs play important roles in various biological processes. Although more than 58 000 human lncRNA genes have been discovered, most known lncRNAs are still poorly characterized. One approach to understanding the functions of lncRNAs is the detection of the interacting RNA target of each lncRNA. Because experimental detections of comprehensive lncRNA-RNA interactions are difficult, computational prediction of lncRNA-RNA interactions is an indispensable technique. However, the high computational costs of existing RNA-RNA interaction prediction tools prevent their application to large-scale lncRNA datasets. 'RIblast' is an ultrafast RNA-RNA interaction prediction method based on the seed-and-extension approach. RIblast discovers seed regions using suffix arrays and subsequently extends seed regions based on an RNA secondary structure energy model. Computational experiments indicate that RIblast achieves a level of prediction accuracy similar to those of existing programs, but at speeds over 64 times faster than existing programs.",The treatment treatment strategy is for sp of spinocerebellar ataxia type 3 is to removal of C C Csacutamine ( ( the Caxia.containing ( ( theense administrationonucleotide-1 removalonation. the the functions- C. the at.,0.012570656044590869,0.08888888888888889
Does saracatinib promote oncogenesis?,"No, saracatinib has antitumor activity.","Yes, saracatinib does beenumor activity in",0.42857142857142855,0.3636363636363636
Describe the Java Adverse Drug Event (JADE) tool,The Java Adverse Drug event (Jade) is a tool for medical researchers to explore adverse drug events using health insurance plans and drug-drug interactions.,"Yes, saracatinib does beenumor activity in",0.0,0.0
Which genes/proteins have been found to inhibit cyclin dependent kinase 4 (CDK4)?,The p15(ink4b) and p16(ink4a) CDK4 inhibitor genes map within the chromosome band 9p21 region deleted frequently in various cancers.The Cdk4 inhibitor p18(Ink4c) is a tumor suppressor. Recent studies of Cyclin D1/Cdk4 have proposed that p21(Waf1/Cip1/Sdi1) plays a key role as a potent Cdk4 inhibitor. p27KIP1 is also a cdk4 ihibitor.,J Java Adverse Drug Event (JADE) tool a Java for the imaging to identify the drug events in the- data. other-related interactions. J,0.06346072144724922,0.0975609756097561
What is characteristic to Fitz-Hugh–Curtis syndrome?,"Fitz-Hugh-Curtis syndrome is a rare complication of pelvic inflammatory disease that involves liver capsule inflammation associated with genital tract infection, which is usually caused by Neisseria gonorrhoea and Chlamydia trachomatis.",J Java Adverse Drug Event (JADE) tool a Java for the imaging to identify the effects events in the- data and other-related interactions. J,0.09232782110014354,0.07017543859649122
Describe Cap Trap RNA-seq,"Using the Cap Analysis of Gene Expression (CAGE) technology, the FANTOM5 consortium provided one of the most comprehensive maps of transcription start sites (TSSs) in several species. Strikingly, ~72% of them could not be assigned to a specific gene and initiate at unconventional regions, outside promoters or enhancers. Cap Trap RNA-seq is a technology which combines cap trapping and long read MinION sequencing.","Cap Cap Cap Trap technique RNA Expression (CAT) method, we researchersAST-- has a of the most comprehensive and of RNAal- inCR)) in the regions.kingly, the�the�% of the are be be detected to a single sequence. thus a least sites. such of. regionsancers. Trap RNA-seq is a method that allows the- RNA RNA- RNARN RNA to",0.41678572971954836,0.2786885245901639
How does thyroid hormone regulate mitochondrial biogenesis in the myocardium?,"T4 increases myocardial mitochondrial bioenergetic capacity, oxygen consumption and markers of mitochondrial biogenesis. The marked, parallel increases in PPARalpha levels suggest its potential involvement in mediating myocardial-specific remodeling of mitochondria in response to T4.  T3 induces mitochondrial biogenesis. In fact, T3 treatment for 72h  increases activity of respiratory complexes II, IV, V and citrate synthase (CS), levels of mitochondrial enzyme subunits (e.g. COXI, COXIV) and nuclear-encoded transcription factors, involved in mitochondrial biogenesis (e.g. PGC-1, mtTFA and PPAR-alpha).  Furthermore, L-T3 increases  the expression of factors involved in mitochondrial DNA transcription and biogenesis, such as hypoxic inducible factor-1α, mitochondrial transcription factor A and peroxisome proliferator activated receptor γ coactivator-1α, in the LV peri-infarct zone.
The activation of TFAM and TFB2M expression is shown to be required for the induction of mtDNA biogenesis by T3. Truncated forms of the nuclear receptor TRα1, with molecular weights of 43 kDa (p43) and 28 Kda have been previously identified in mitochondria. P43 is a mitochondrial T3 receptor which stimulates mitochondrial transcription and protein synthesis in the presence of T3. p43 depletion in mice decreases mitochondrial DNA replication and respiratory chain activity.","Cap Cap Cap Trap technique RNA Expression (CAT) technique, we CapAST-- has a of the first promising and of theal- inCR)) in the countries.pping the, the�cap�% of the are be be detected to a single cell, thus a least sites. such of of regionsancers. Trap RNA-seq is a novel that allows the- RNA RNA- RNAim RNA to",0.042117433774836795,0.11764705882352941
Which RNA polymerase transcribes enhancer RNAs?,"Analogously to mRNAs, the non-protein-encoding enhancer RNAs are synthesized by RNA Pol II and post-transcriptionally modified by addition of a 5'-cap and a 3'-poly (A) tail.","Treatment regulates mitochondrialocardium mitochondrial biavailabilityg activity and andation, mitochondrial of mitochondrial biogenesis. thyroid increase elevated increase in myH activity activity are that role role in mitochondrialating mitochondrialocardial bim bieling. theria. the to the4.4 increases mitochondrial biogenesis in addition, T3 is is my%3 is mitochondrial of my and and and III, and, Vrate.ase IIVK and of T bi Hunits IIS.g., T2,, CXI, and mitochondrial-dependentoding nuclear factors ( which in mitochondrial biogenesis.e.g. TEG)1, PDNA2, mtARα1) T, T3T3 is mitochondrial mitochondrial mitochondrial of the such in mitochondrial bi remod, mitochondrialogenesis. including as theox transcriptionactivationible in (1 (, and- factor-, theicidome-ator- by A�--ator �1 (, and the my.oxheltransractction and.T thyroid of T1 in TFAM in in in in mediated to be associated for mitochondrial mitochondrial of mitochondrialT-ogenesis in T3-imation TF of TF thyroid- TX- ( which the localization of T,Da and2753k and 37 kDa ( been reported reported. theria.53 is a highly-3- that is mitochondrial bi and expression expression. the LV of T3.53. in the. mitochondrial mitochondrial methyl and mitochondrial activity migration.",0.06403940886699508,0.07511737089201878
Which histone mutations have been associated with pediatric gliomas?,"About 80% of Diffuse intrinsic pontine glioma (DIPG) cases and 70% of midline glioblastomas contain a mutation at one allele of the H3F3A gene (encoding histone H3 variant H3.3), replacing the lysine 27 with methionine (K27M). Moreover, approximately 30% of pediatric high grade gliomas (pedHGG) including GBM and DIPG harbor a lysine 27 mutation (K27M) in histone 3.3 (H3.3) which is correlated with poor outcome. Recent studies on high-grade pediatric GBM have identified two recurrent mutations (K27M and G34R/V) in genes encoding histone H3 (H3F3A for H3.3 and HIST1H3B for H3.1)","Thum- mitochondrialocardium mitochondrial biactivityg activity by andation, mitochondrial of mitochondrial biogenesis. thyroid increase but, in myH activity levels, that role role in mitochondrialating mitochondrialocardial bim bieling. theria. the to the4.4 increases mitochondrial biogenesis in addition, thyroid4 is is my%3 is mitochondrial of mitochondrial and in and III, and, Vrate-ase IIVK and of thyroid bi (units IIS.g. T2), TXI, and T-inducedoding nuclear factors ( which in the biogenesis,N.g. TEG)1, PDNA2- mtARα1) T, thyroid3T3 regulates mitochondrial mitochondrial mitochondrial of the such in mitochondrial bi remod, mitochondrialogenesis. including as theox transcriptionactivationible in (1,, and- factor-, mitochondrialicidome-ator- by B�α-ator �1,, and the my-oxheltransluction,. T thyroid of thyroid1 in TAM in in in in mediated to be mediated for the regulation of mitochondrialT-ogenesis in the3,anation thyroid of thyroid thyroid- αX,, which the expression of T,Da and3GC k and 37 kDa ( been shown reported. theria.53 is a highly-3- ( is the bi and transcription synthesis. the LV of T3.53. in the. mitochondrial mitochondrial expression and mitochondrial- migration.",0.1449275362318841,0.10181818181818182
What is the effect of the absence of Saccharomyces cerevisiae Rrm3p?,"The Saccharomyces cerevisiae RRM3 gene encodes a 5' to 3' DNA helicase. While replication of most of the yeast genome was not dependent upon Rrm3p, in its absence, replication forks paused and often broke at an estimated 1400 discrete sites, including tRNA genes, centromeres, inactive replication origins, and transcriptional silencers. These replication defects were associated with activation of the intra-S phase checkpoint. Activation of the checkpoint was critical for viability of rrm3Delta cells, especially at low temperatures.","The absencecharomyces cerevisiae Rrm3p isodes a small'- ty 10' ty-ase that the of the R the R genes is inhibited observed on therm3p, it some absence, the of of the the resulted the the unknown rate- DNA. suggesting theiling-. andros,, and sites sites, and theal sitesencing. sites forks are found with the of the R-cellarc of,ation of R R- associated for the of therm3p in in and in the levels,",0.37609267185616596,0.19867549668874174
Please list symptoms of measles.,"The leading symptoms of the disease are high fever that presents after an incubation period of 9-10 days and the red rash that begins several days after the fever starts. Beyond specific generalized symptoms, measles may have ocular symptoms. The most commonly occuring satellite symptoms are conjunctivitis, coryza and cough.","R absencecharomyces cerevisiae Rrm3p isodes a protein'- long 10' long-ase that the of the R the R genes is inhibited observed on therm3p, it some absence, the of of the the resulted the the unknown rate- DNA. resulting theiling-. andros,, and sites sites, and theal sitesencing. sites forks are found with the of the R-cellarc 3,ation of R R gene associated for the of therm3p in in and in the-,",0.17073170731707318,0.14516129032258066
Which are the constitutive parts of a Genomic Regulatory Block (GRB)?,"GRBs are spanned by highly conserved noncoding elements (HCNEs), their developmental regulatory target genes, and phylogenetically and functionally unrelated ""bystander"" genes.","The symptoms symptoms of measles measles are: fever, is with exposure infectionation period, 2 days10 days, rash rash rash that develops after days after an incub.. the symptoms symptoms, the is also acular manifestations, most common reportedl symptoms of are feverugivitis, rashroupt, ch.",0.07547169811320754,0.03125
What is the mode of action of the drug Prolia?,"Prolia, also known as denosumab is an anti-RANKL agent for the treatment of osteoporosis. It works by preventing the development of osteoclasts which are cells that break down bone.","The symptoms symptoms of measles measles are: fever, is as the infectionation period, 2 days10 days, low onset rash that develops at days after an incub.. the symptoms symptoms, the is also acular and, most common reportedl symptoms of are headacheugivitis, headacheingt, ch.",0.22641509433962262,0.16438356164383564
Can pets affect infant microbiomed?,"Yes, exposure to household furry pets influences the gut microbiota of infants.","Yes, pets to pets pets animals can infant development microbi of infants.",0.5,0.4166666666666667
"In quadruped mammals, what bones make up the stifle?","In quadruped mammals, the stifle is composed of 3 bones, the femur, the tibia and the patella.","Yes, pets to pets pets friends can infant infant microbi of infants.",0.12997085565270713,0.06896551724137931
What is the association between maternal and fetal alloantigens and RANTES production?,Induction of maternal tolerance to fetal alloantigens by RANTES production.,"The quadruped mammals, the stifle is composed of a bones: which firstur, and tailibia, the tailecta.",0.09523809523809525,0.07692307692307693
"What is the ""wearing-off"" phenomenon in levodopa-treated patients with Parkinson's Disease?","Chronic administration of traditional levodopa/dopa decarboxylase inhibitor formulations to Paskinson's Disease patients is associated with the development of complications, such as wearing-off phenomenon. Wearing-off phenomenon is characterized by the predictable emergence of motor symptoms (e.g. rigidity and freezing) and nonmotor PD symptoms (e.g. anxiety and shortness of breath), before the next scheduled dose of medication.","The quadruped mammals, the stifle is composed of a bones: which largestur, and tailibia, the tailecta.",0.04469301565495267,0.12987012987012986
Which malignancies is Keytruda approved for before 2017?,"Before 2017 Keytruda was approved for the treatment of several types of malignancies, such as metastatic melanoma, metastatic non-small-cell lung cancer, recurrent or metastatic head and neck cancer, refractory Hodgkin lymphoma, and urothelial carcinoma.","Key 2017,truda was approved for the treatment of multiple mal of malignancies. including as:atic melanoma, myatic melan-small cellcell lung cancer, and melan metastatic melan cancer neck cancer, andractory melankin'soma, and multiplerothelial lymphoma.",0.5952380952380952,0.5
Αre plants from the genus Strychnos the original source of curare?,Species of plants from the genus Strychnos are the source of curare.,"Key 2017,truda was approved for the treatment of multiple mal of malignancies, including as:atic melanoma, myatic melan-small cellcell lung cancer, and melan metastatic melan cancer neck cancer, andractory melankin'soma, and advancedrothelial canceroma.",0.09523809523809525,0.08333333333333333
How are Arboviruses transmitted?,Arboviruses are transmitted by arthropods.,�cies of the from the genus Strychnos are the original of curare.,0.15384615384615385,0.11764705882352941
